科类,分数,本段人数,累计人数,source_url,year,fetched_at,raw_hash,parser_version,发布机构,公告页URL,源文件名
综合,506,2415,173023,https://www.sdzk.cn/Floadup/file/20250625/6388646133710894671069456.xls,2025,2026-06-07,b04759698c8f6022628f2ee514c9181313f472fcb962b2d65dd62cc038fbbe0b,ingest-1.0,山东省教育招生考试院,https://www.sdzk.cn/NewsInfo.aspx?NewsID=6943,
综合,505,2426,175449,https://www.sdzk.cn/Floadup/file/20250625/6388646133710894671069456.xls,2025,2026-06-07,b04759698c8f6022628f2ee514c9181313f472fcb962b2d65dd62cc038fbbe0b,ingest-1.0,山东省教育招生考试院,https://www.sdzk.cn/NewsInfo.aspx?NewsID=6943,
综合,504,2295,177744,https://www.sdzk.cn/Floadup/file/20250625/6388646133710894671069456.xls,2025,2026-06-07,b04759698c8f6022628f2ee514c9181313f472fcb962b2d65dd62cc038fbbe0b,ingest-1.0,山东省教育招生考试院,https://www.sdzk.cn/NewsInfo.aspx?NewsID=6943,
综合,503,2402,180146,https://www.sdzk.cn/Floadup/file/20250625/6388646133710894671069456.xls,2025,2026-06-07,b04759698c8f6022628f2ee514c9181313f472fcb962b2d65dd62cc038fbbe0b,ingest-1.0,山东省教育招生考试院,https://www.sdzk.cn/NewsInfo.aspx?NewsID=6943,
综合,502,2456,182602,https://www.sdzk.cn/Floadup/file/20250625/6388646133710894671069456.xls,2025,2026-06-07,b04759698c8f6022628f2ee514c9181313f472fcb962b2d65dd62cc038fbbe0b,ingest-1.0,山东省教育招生考试院,https://www.sdzk.cn/NewsInfo.aspx?NewsID=6943,
综合,501,2338,184940,https://www.sdzk.cn/Floadup/file/20250625/6388646133710894671069456.xls,2025,2026-06-07,b04759698c8f6022628f2ee514c9181313f472fcb962b2d65dd62cc038fbbe0b,ingest-1.0,山东省教育招生考试院,https://www.sdzk.cn/NewsInfo.aspx?NewsID=6943,
综合,500,2370,187310,https://www.sdzk.cn/Floadup/file/20250625/6388646133710894671069456.xls,2025,2026-06-07,b04759698c8f6022628f2ee514c9181313f472fcb962b2d65dd62cc038fbbe0b,ingest-1.0,山东省教育招生考试院,https://www.sdzk.cn/NewsInfo.aspx?NewsID=6943,
综合,499,2447,189757,https://www.sdzk.cn/Floadup/file/20250625/6388646133710894671069456.xls,2025,2026-06-07,b04759698c8f6022628f2ee514c9181313f472fcb962b2d65dd62cc038fbbe0b,ingest-1.0,山东省教育招生考试院,https://www.sdzk.cn/NewsInfo.aspx?NewsID=6943,
综合,498,2390,192147,https://www.sdzk.cn/Floadup/file/20250625/6388646133710894671069456.xls,2025,2026-06-07,b04759698c8f6022628f2ee514c9181313f472fcb962b2d65dd62cc038fbbe0b,ingest-1.0,山东省教育招生考试院,https://www.sdzk.cn/NewsInfo.aspx?NewsID=6943,
综合,497,2458,194605,https://www.sdzk.cn/Floadup/file/20250625/6388646133710894671069456.xls,2025,2026-06-07,b04759698c8f6022628f2ee514c9181313f472fcb962b2d65dd62cc038fbbe0b,ingest-1.0,山东省教育招生考试院,https://www.sdzk.cn/NewsInfo.aspx?NewsID=6943,
综合,496,2398,197003,https://www.sdzk.cn/Floadup/file/20250625/6388646133710894671069456.xls,2025,2026-06-07,b04759698c8f6022628f2ee514c9181313f472fcb962b2d65dd62cc038fbbe0b,ingest-1.0,山东省教育招生考试院,https://www.sdzk.cn/NewsInfo.aspx?NewsID=6943,
综合,495,2419,199422,https://www.sdzk.cn/Floadup/file/20250625/6388646133710894671069456.xls,2025,2026-06-07,b04759698c8f6022628f2ee514c9181313f472fcb962b2d65dd62cc038fbbe0b,ingest-1.0,山东省教育招生考试院,https://www.sdzk.cn/NewsInfo.aspx?NewsID=6943,
综合,494,2369,201791,https://www.sdzk.cn/Floadup/file/20250625/6388646133710894671069456.xls,2025,2026-06-07,b04759698c8f6022628f2ee514c9181313f472fcb962b2d65dd62cc038fbbe0b,ingest-1.0,山东省教育招生考试院,https://www.sdzk.cn/NewsInfo.aspx?NewsID=6943,
综合,493,2599,204390,https://www.sdzk.cn/Floadup/file/20250625/6388646133710894671069456.xls,2025,2026-06-07,b04759698c8f6022628f2ee514c9181313f472fcb962b2d65dd62cc038fbbe0b,ingest-1.0,山东省教育招生考试院,https://www.sdzk.cn/NewsInfo.aspx?NewsID=6943,
综合,492,2455,206845,https://www.sdzk.cn/Floadup/file/20250625/6388646133710894671069456.xls,2025,2026-06-07,b04759698c8f6022628f2ee514c9181313f472fcb962b2d65dd62cc038fbbe0b,ingest-1.0,山东省教育招生考试院,https://www.sdzk.cn/NewsInfo.aspx?NewsID=6943,
综合,491,2435,209280,https://www.sdzk.cn/Floadup/file/20250625/6388646133710894671069456.xls,2025,2026-06-07,b04759698c8f6022628f2ee514c9181313f472fcb962b2d65dd62cc038fbbe0b,ingest-1.0,山东省教育招生考试院,https://www.sdzk.cn/NewsInfo.aspx?NewsID=6943,
综合,490,2466,211746,https://www.sdzk.cn/Floadup/file/20250625/6388646133710894671069456.xls,2025,2026-06-07,b04759698c8f6022628f2ee514c9181313f472fcb962b2d65dd62cc038fbbe0b,ingest-1.0,山东省教育招生考试院,https://www.sdzk.cn/NewsInfo.aspx?NewsID=6943,
综合,489,2411,214157,https://www.sdzk.cn/Floadup/file/20250625/6388646133710894671069456.xls,2025,2026-06-07,b04759698c8f6022628f2ee514c9181313f472fcb962b2d65dd62cc038fbbe0b,ingest-1.0,山东省教育招生考试院,https://www.sdzk.cn/NewsInfo.aspx?NewsID=6943,
综合,488,2575,216732,https://www.sdzk.cn/Floadup/file/20250625/6388646133710894671069456.xls,2025,2026-06-07,b04759698c8f6022628f2ee514c9181313f472fcb962b2d65dd62cc038fbbe0b,ingest-1.0,山东省教育招生考试院,https://www.sdzk.cn/NewsInfo.aspx?NewsID=6943,
综合,487,2481,219213,https://www.sdzk.cn/Floadup/file/20250625/6388646133710894671069456.xls,2025,2026-06-07,b04759698c8f6022628f2ee514c9181313f472fcb962b2d65dd62cc038fbbe0b,ingest-1.0,山东省教育招生考试院,https://www.sdzk.cn/NewsInfo.aspx?NewsID=6943,
综合,486,2525,221738,https://www.sdzk.cn/Floadup/file/20250625/6388646133710894671069456.xls,2025,2026-06-07,b04759698c8f6022628f2ee514c9181313f472fcb962b2d65dd62cc038fbbe0b,ingest-1.0,山东省教育招生考试院,https://www.sdzk.cn/NewsInfo.aspx?NewsID=6943,
综合,485,2477,224215,https://www.sdzk.cn/Floadup/file/20250625/6388646133710894671069456.xls,2025,2026-06-07,b04759698c8f6022628f2ee514c9181313f472fcb962b2d65dd62cc038fbbe0b,ingest-1.0,山东省教育招生考试院,https://www.sdzk.cn/NewsInfo.aspx?NewsID=6943,
综合,484,2429,226644,https://www.sdzk.cn/Floadup/file/20250625/6388646133710894671069456.xls,2025,2026-06-07,b04759698c8f6022628f2ee514c9181313f472fcb962b2d65dd62cc038fbbe0b,ingest-1.0,山东省教育招生考试院,https://www.sdzk.cn/NewsInfo.aspx?NewsID=6943,
综合,483,2527,229171,https://www.sdzk.cn/Floadup/file/20250625/6388646133710894671069456.xls,2025,2026-06-07,b04759698c8f6022628f2ee514c9181313f472fcb962b2d65dd62cc038fbbe0b,ingest-1.0,山东省教育招生考试院,https://www.sdzk.cn/NewsInfo.aspx?NewsID=6943,
综合,482,2487,231658,https://www.sdzk.cn/Floadup/file/20250625/6388646133710894671069456.xls,2025,2026-06-07,b04759698c8f6022628f2ee514c9181313f472fcb962b2d65dd62cc038fbbe0b,ingest-1.0,山东省教育招生考试院,https://www.sdzk.cn/NewsInfo.aspx?NewsID=6943,
综合,481,2572,234230,https://www.sdzk.cn/Floadup/file/20250625/6388646133710894671069456.xls,2025,2026-06-07,b04759698c8f6022628f2ee514c9181313f472fcb962b2d65dd62cc038fbbe0b,ingest-1.0,山东省教育招生考试院,https://www.sdzk.cn/NewsInfo.aspx?NewsID=6943,
综合,480,2546,236776,https://www.sdzk.cn/Floadup/file/20250625/6388646133710894671069456.xls,2025,2026-06-07,b04759698c8f6022628f2ee514c9181313f472fcb962b2d65dd62cc038fbbe0b,ingest-1.0,山东省教育招生考试院,https://www.sdzk.cn/NewsInfo.aspx?NewsID=6943,
综合,479,2502,239278,https://www.sdzk.cn/Floadup/file/20250625/6388646133710894671069456.xls,2025,2026-06-07,b04759698c8f6022628f2ee514c9181313f472fcb962b2d65dd62cc038fbbe0b,ingest-1.0,山东省教育招生考试院,https://www.sdzk.cn/NewsInfo.aspx?NewsID=6943,
综合,478,2536,241814,https://www.sdzk.cn/Floadup/file/20250625/6388646133710894671069456.xls,2025,2026-06-07,b04759698c8f6022628f2ee514c9181313f472fcb962b2d65dd62cc038fbbe0b,ingest-1.0,山东省教育招生考试院,https://www.sdzk.cn/NewsInfo.aspx?NewsID=6943,
综合,477,2531,244345,https://www.sdzk.cn/Floadup/file/20250625/6388646133710894671069456.xls,2025,2026-06-07,b04759698c8f6022628f2ee514c9181313f472fcb962b2d65dd62cc038fbbe0b,ingest-1.0,山东省教育招生考试院,https://www.sdzk.cn/NewsInfo.aspx?NewsID=6943,
综合,476,2438,246783,https://www.sdzk.cn/Floadup/file/20250625/6388646133710894671069456.xls,2025,2026-06-07,b04759698c8f6022628f2ee514c9181313f472fcb962b2d65dd62cc038fbbe0b,ingest-1.0,山东省教育招生考试院,https://www.sdzk.cn/NewsInfo.aspx?NewsID=6943,
综合,475,2502,249285,https://www.sdzk.cn/Floadup/file/20250625/6388646133710894671069456.xls,2025,2026-06-07,b04759698c8f6022628f2ee514c9181313f472fcb962b2d65dd62cc038fbbe0b,ingest-1.0,山东省教育招生考试院,https://www.sdzk.cn/NewsInfo.aspx?NewsID=6943,
综合,474,2509,251794,https://www.sdzk.cn/Floadup/file/20250625/6388646133710894671069456.xls,2025,2026-06-07,b04759698c8f6022628f2ee514c9181313f472fcb962b2d65dd62cc038fbbe0b,ingest-1.0,山东省教育招生考试院,https://www.sdzk.cn/NewsInfo.aspx?NewsID=6943,
综合,473,2592,254386,https://www.sdzk.cn/Floadup/file/20250625/6388646133710894671069456.xls,2025,2026-06-07,b04759698c8f6022628f2ee514c9181313f472fcb962b2d65dd62cc038fbbe0b,ingest-1.0,山东省教育招生考试院,https://www.sdzk.cn/NewsInfo.aspx?NewsID=6943,
综合,472,2512,256898,https://www.sdzk.cn/Floadup/file/20250625/6388646133710894671069456.xls,2025,2026-06-07,b04759698c8f6022628f2ee514c9181313f472fcb962b2d65dd62cc038fbbe0b,ingest-1.0,山东省教育招生考试院,https://www.sdzk.cn/NewsInfo.aspx?NewsID=6943,
综合,471,2520,259418,https://www.sdzk.cn/Floadup/file/20250625/6388646133710894671069456.xls,2025,2026-06-07,b04759698c8f6022628f2ee514c9181313f472fcb962b2d65dd62cc038fbbe0b,ingest-1.0,山东省教育招生考试院,https://www.sdzk.cn/NewsInfo.aspx?NewsID=6943,
综合,470,2559,261977,https://www.sdzk.cn/Floadup/file/20250625/6388646133710894671069456.xls,2025,2026-06-07,b04759698c8f6022628f2ee514c9181313f472fcb962b2d65dd62cc038fbbe0b,ingest-1.0,山东省教育招生考试院,https://www.sdzk.cn/NewsInfo.aspx?NewsID=6943,
综合,469,2488,264465,https://www.sdzk.cn/Floadup/file/20250625/6388646133710894671069456.xls,2025,2026-06-07,b04759698c8f6022628f2ee514c9181313f472fcb962b2d65dd62cc038fbbe0b,ingest-1.0,山东省教育招生考试院,https://www.sdzk.cn/NewsInfo.aspx?NewsID=6943,
综合,468,2573,267038,https://www.sdzk.cn/Floadup/file/20250625/6388646133710894671069456.xls,2025,2026-06-07,b04759698c8f6022628f2ee514c9181313f472fcb962b2d65dd62cc038fbbe0b,ingest-1.0,山东省教育招生考试院,https://www.sdzk.cn/NewsInfo.aspx?NewsID=6943,
综合,467,2618,269656,https://www.sdzk.cn/Floadup/file/20250625/6388646133710894671069456.xls,2025,2026-06-07,b04759698c8f6022628f2ee514c9181313f472fcb962b2d65dd62cc038fbbe0b,ingest-1.0,山东省教育招生考试院,https://www.sdzk.cn/NewsInfo.aspx?NewsID=6943,
综合,466,2507,272163,https://www.sdzk.cn/Floadup/file/20250625/6388646133710894671069456.xls,2025,2026-06-07,b04759698c8f6022628f2ee514c9181313f472fcb962b2d65dd62cc038fbbe0b,ingest-1.0,山东省教育招生考试院,https://www.sdzk.cn/NewsInfo.aspx?NewsID=6943,
综合,465,2514,274677,https://www.sdzk.cn/Floadup/file/20250625/6388646133710894671069456.xls,2025,2026-06-07,b04759698c8f6022628f2ee514c9181313f472fcb962b2d65dd62cc038fbbe0b,ingest-1.0,山东省教育招生考试院,https://www.sdzk.cn/NewsInfo.aspx?NewsID=6943,
综合,464,2536,277213,https://www.sdzk.cn/Floadup/file/20250625/6388646133710894671069456.xls,2025,2026-06-07,b04759698c8f6022628f2ee514c9181313f472fcb962b2d65dd62cc038fbbe0b,ingest-1.0,山东省教育招生考试院,https://www.sdzk.cn/NewsInfo.aspx?NewsID=6943,
综合,463,2666,279879,https://www.sdzk.cn/Floadup/file/20250625/6388646133710894671069456.xls,2025,2026-06-07,b04759698c8f6022628f2ee514c9181313f472fcb962b2d65dd62cc038fbbe0b,ingest-1.0,山东省教育招生考试院,https://www.sdzk.cn/NewsInfo.aspx?NewsID=6943,
综合,462,2488,282367,https://www.sdzk.cn/Floadup/file/20250625/6388646133710894671069456.xls,2025,2026-06-07,b04759698c8f6022628f2ee514c9181313f472fcb962b2d65dd62cc038fbbe0b,ingest-1.0,山东省教育招生考试院,https://www.sdzk.cn/NewsInfo.aspx?NewsID=6943,
综合,461,2570,284937,https://www.sdzk.cn/Floadup/file/20250625/6388646133710894671069456.xls,2025,2026-06-07,b04759698c8f6022628f2ee514c9181313f472fcb962b2d65dd62cc038fbbe0b,ingest-1.0,山东省教育招生考试院,https://www.sdzk.cn/NewsInfo.aspx?NewsID=6943,
综合,460,2484,287421,https://www.sdzk.cn/Floadup/file/20250625/6388646133710894671069456.xls,2025,2026-06-07,b04759698c8f6022628f2ee514c9181313f472fcb962b2d65dd62cc038fbbe0b,ingest-1.0,山东省教育招生考试院,https://www.sdzk.cn/NewsInfo.aspx?NewsID=6943,
综合,459,2463,289884,https://www.sdzk.cn/Floadup/file/20250625/6388646133710894671069456.xls,2025,2026-06-07,b04759698c8f6022628f2ee514c9181313f472fcb962b2d65dd62cc038fbbe0b,ingest-1.0,山东省教育招生考试院,https://www.sdzk.cn/NewsInfo.aspx?NewsID=6943,
综合,458,2507,292391,https://www.sdzk.cn/Floadup/file/20250625/6388646133710894671069456.xls,2025,2026-06-07,b04759698c8f6022628f2ee514c9181313f472fcb962b2d65dd62cc038fbbe0b,ingest-1.0,山东省教育招生考试院,https://www.sdzk.cn/NewsInfo.aspx?NewsID=6943,
综合,457,2449,294840,https://www.sdzk.cn/Floadup/file/20250625/6388646133710894671069456.xls,2025,2026-06-07,b04759698c8f6022628f2ee514c9181313f472fcb962b2d65dd62cc038fbbe0b,ingest-1.0,山东省教育招生考试院,https://www.sdzk.cn/NewsInfo.aspx?NewsID=6943,
综合,456,2490,297330,https://www.sdzk.cn/Floadup/file/20250625/6388646133710894671069456.xls,2025,2026-06-07,b04759698c8f6022628f2ee514c9181313f472fcb962b2d65dd62cc038fbbe0b,ingest-1.0,山东省教育招生考试院,https://www.sdzk.cn/NewsInfo.aspx?NewsID=6943,
综合,455,2445,299775,https://www.sdzk.cn/Floadup/file/20250625/6388646133710894671069456.xls,2025,2026-06-07,b04759698c8f6022628f2ee514c9181313f472fcb962b2d65dd62cc038fbbe0b,ingest-1.0,山东省教育招生考试院,https://www.sdzk.cn/NewsInfo.aspx?NewsID=6943,
综合,454,2455,302230,https://www.sdzk.cn/Floadup/file/20250625/6388646133710894671069456.xls,2025,2026-06-07,b04759698c8f6022628f2ee514c9181313f472fcb962b2d65dd62cc038fbbe0b,ingest-1.0,山东省教育招生考试院,https://www.sdzk.cn/NewsInfo.aspx?NewsID=6943,
综合,453,2506,304736,https://www.sdzk.cn/Floadup/file/20250625/6388646133710894671069456.xls,2025,2026-06-07,b04759698c8f6022628f2ee514c9181313f472fcb962b2d65dd62cc038fbbe0b,ingest-1.0,山东省教育招生考试院,https://www.sdzk.cn/NewsInfo.aspx?NewsID=6943,
综合,452,2425,307161,https://www.sdzk.cn/Floadup/file/20250625/6388646133710894671069456.xls,2025,2026-06-07,b04759698c8f6022628f2ee514c9181313f472fcb962b2d65dd62cc038fbbe0b,ingest-1.0,山东省教育招生考试院,https://www.sdzk.cn/NewsInfo.aspx?NewsID=6943,
综合,451,2469,309630,https://www.sdzk.cn/Floadup/file/20250625/6388646133710894671069456.xls,2025,2026-06-07,b04759698c8f6022628f2ee514c9181313f472fcb962b2d65dd62cc038fbbe0b,ingest-1.0,山东省教育招生考试院,https://www.sdzk.cn/NewsInfo.aspx?NewsID=6943,
综合,450,2425,312055,https://www.sdzk.cn/Floadup/file/20250625/6388646133710894671069456.xls,2025,2026-06-07,b04759698c8f6022628f2ee514c9181313f472fcb962b2d65dd62cc038fbbe0b,ingest-1.0,山东省教育招生考试院,https://www.sdzk.cn/NewsInfo.aspx?NewsID=6943,
综合,449,2376,314431,https://www.sdzk.cn/Floadup/file/20250625/6388646133710894671069456.xls,2025,2026-06-07,b04759698c8f6022628f2ee514c9181313f472fcb962b2d65dd62cc038fbbe0b,ingest-1.0,山东省教育招生考试院,https://www.sdzk.cn/NewsInfo.aspx?NewsID=6943,
综合,448,2423,316854,https://www.sdzk.cn/Floadup/file/20250625/6388646133710894671069456.xls,2025,2026-06-07,b04759698c8f6022628f2ee514c9181313f472fcb962b2d65dd62cc038fbbe0b,ingest-1.0,山东省教育招生考试院,https://www.sdzk.cn/NewsInfo.aspx?NewsID=6943,
综合,447,2449,319303,https://www.sdzk.cn/Floadup/file/20250625/6388646133710894671069456.xls,2025,2026-06-07,b04759698c8f6022628f2ee514c9181313f472fcb962b2d65dd62cc038fbbe0b,ingest-1.0,山东省教育招生考试院,https://www.sdzk.cn/NewsInfo.aspx?NewsID=6943,
综合,446,2414,321717,https://www.sdzk.cn/Floadup/file/20250625/6388646133710894671069456.xls,2025,2026-06-07,b04759698c8f6022628f2ee514c9181313f472fcb962b2d65dd62cc038fbbe0b,ingest-1.0,山东省教育招生考试院,https://www.sdzk.cn/NewsInfo.aspx?NewsID=6943,
综合,445,2440,324157,https://www.sdzk.cn/Floadup/file/20250625/6388646133710894671069456.xls,2025,2026-06-07,b04759698c8f6022628f2ee514c9181313f472fcb962b2d65dd62cc038fbbe0b,ingest-1.0,山东省教育招生考试院,https://www.sdzk.cn/NewsInfo.aspx?NewsID=6943,
综合,444,2387,326544,https://www.sdzk.cn/Floadup/file/20250625/6388646133710894671069456.xls,2025,2026-06-07,b04759698c8f6022628f2ee514c9181313f472fcb962b2d65dd62cc038fbbe0b,ingest-1.0,山东省教育招生考试院,https://www.sdzk.cn/NewsInfo.aspx?NewsID=6943,
综合,443,2356,328900,https://www.sdzk.cn/Floadup/file/20250625/6388646133710894671069456.xls,2025,2026-06-07,b04759698c8f6022628f2ee514c9181313f472fcb962b2d65dd62cc038fbbe0b,ingest-1.0,山东省教育招生考试院,https://www.sdzk.cn/NewsInfo.aspx?NewsID=6943,
综合,442,2340,331240,https://www.sdzk.cn/Floadup/file/20250625/6388646133710894671069456.xls,2025,2026-06-07,b04759698c8f6022628f2ee514c9181313f472fcb962b2d65dd62cc038fbbe0b,ingest-1.0,山东省教育招生考试院,https://www.sdzk.cn/NewsInfo.aspx?NewsID=6943,
综合,441,2229,333469,https://www.sdzk.cn/Floadup/file/20250625/6388646133710894671069456.xls,2025,2026-06-07,b04759698c8f6022628f2ee514c9181313f472fcb962b2d65dd62cc038fbbe0b,ingest-1.0,山东省教育招生考试院,https://www.sdzk.cn/NewsInfo.aspx?NewsID=6943,
综合,440,2367,335836,https://www.sdzk.cn/Floadup/file/20250625/6388646133710894671069456.xls,2025,2026-06-07,b04759698c8f6022628f2ee514c9181313f472fcb962b2d65dd62cc038fbbe0b,ingest-1.0,山东省教育招生考试院,https://www.sdzk.cn/NewsInfo.aspx?NewsID=6943,
综合,439,2455,338291,https://www.sdzk.cn/Floadup/file/20250625/6388646133710894671069456.xls,2025,2026-06-07,b04759698c8f6022628f2ee514c9181313f472fcb962b2d65dd62cc038fbbe0b,ingest-1.0,山东省教育招生考试院,https://www.sdzk.cn/NewsInfo.aspx?NewsID=6943,
综合,438,2421,340712,https://www.sdzk.cn/Floadup/file/20250625/6388646133710894671069456.xls,2025,2026-06-07,b04759698c8f6022628f2ee514c9181313f472fcb962b2d65dd62cc038fbbe0b,ingest-1.0,山东省教育招生考试院,https://www.sdzk.cn/NewsInfo.aspx?NewsID=6943,
综合,437,2303,343015,https://www.sdzk.cn/Floadup/file/20250625/6388646133710894671069456.xls,2025,2026-06-07,b04759698c8f6022628f2ee514c9181313f472fcb962b2d65dd62cc038fbbe0b,ingest-1.0,山东省教育招生考试院,https://www.sdzk.cn/NewsInfo.aspx?NewsID=6943,
综合,436,2278,345293,https://www.sdzk.cn/Floadup/file/20250625/6388646133710894671069456.xls,2025,2026-06-07,b04759698c8f6022628f2ee514c9181313f472fcb962b2d65dd62cc038fbbe0b,ingest-1.0,山东省教育招生考试院,https://www.sdzk.cn/NewsInfo.aspx?NewsID=6943,
综合,435,2314,347607,https://www.sdzk.cn/Floadup/file/20250625/6388646133710894671069456.xls,2025,2026-06-07,b04759698c8f6022628f2ee514c9181313f472fcb962b2d65dd62cc038fbbe0b,ingest-1.0,山东省教育招生考试院,https://www.sdzk.cn/NewsInfo.aspx?NewsID=6943,
综合,434,2307,349914,https://www.sdzk.cn/Floadup/file/20250625/6388646133710894671069456.xls,2025,2026-06-07,b04759698c8f6022628f2ee514c9181313f472fcb962b2d65dd62cc038fbbe0b,ingest-1.0,山东省教育招生考试院,https://www.sdzk.cn/NewsInfo.aspx?NewsID=6943,
综合,433,2297,352211,https://www.sdzk.cn/Floadup/file/20250625/6388646133710894671069456.xls,2025,2026-06-07,b04759698c8f6022628f2ee514c9181313f472fcb962b2d65dd62cc038fbbe0b,ingest-1.0,山东省教育招生考试院,https://www.sdzk.cn/NewsInfo.aspx?NewsID=6943,
综合,432,2324,354535,https://www.sdzk.cn/Floadup/file/20250625/6388646133710894671069456.xls,2025,2026-06-07,b04759698c8f6022628f2ee514c9181313f472fcb962b2d65dd62cc038fbbe0b,ingest-1.0,山东省教育招生考试院,https://www.sdzk.cn/NewsInfo.aspx?NewsID=6943,
综合,431,2368,356903,https://www.sdzk.cn/Floadup/file/20250625/6388646133710894671069456.xls,2025,2026-06-07,b04759698c8f6022628f2ee514c9181313f472fcb962b2d65dd62cc038fbbe0b,ingest-1.0,山东省教育招生考试院,https://www.sdzk.cn/NewsInfo.aspx?NewsID=6943,
综合,430,2262,359165,https://www.sdzk.cn/Floadup/file/20250625/6388646133710894671069456.xls,2025,2026-06-07,b04759698c8f6022628f2ee514c9181313f472fcb962b2d65dd62cc038fbbe0b,ingest-1.0,山东省教育招生考试院,https://www.sdzk.cn/NewsInfo.aspx?NewsID=6943,
综合,429,2291,361456,https://www.sdzk.cn/Floadup/file/20250625/6388646133710894671069456.xls,2025,2026-06-07,b04759698c8f6022628f2ee514c9181313f472fcb962b2d65dd62cc038fbbe0b,ingest-1.0,山东省教育招生考试院,https://www.sdzk.cn/NewsInfo.aspx?NewsID=6943,
综合,428,2271,363727,https://www.sdzk.cn/Floadup/file/20250625/6388646133710894671069456.xls,2025,2026-06-07,b04759698c8f6022628f2ee514c9181313f472fcb962b2d65dd62cc038fbbe0b,ingest-1.0,山东省教育招生考试院,https://www.sdzk.cn/NewsInfo.aspx?NewsID=6943,
综合,427,2256,365983,https://www.sdzk.cn/Floadup/file/20250625/6388646133710894671069456.xls,2025,2026-06-07,b04759698c8f6022628f2ee514c9181313f472fcb962b2d65dd62cc038fbbe0b,ingest-1.0,山东省教育招生考试院,https://www.sdzk.cn/NewsInfo.aspx?NewsID=6943,
综合,426,2280,368263,https://www.sdzk.cn/Floadup/file/20250625/6388646133710894671069456.xls,2025,2026-06-07,b04759698c8f6022628f2ee514c9181313f472fcb962b2d65dd62cc038fbbe0b,ingest-1.0,山东省教育招生考试院,https://www.sdzk.cn/NewsInfo.aspx?NewsID=6943,
综合,425,2312,370575,https://www.sdzk.cn/Floadup/file/20250625/6388646133710894671069456.xls,2025,2026-06-07,b04759698c8f6022628f2ee514c9181313f472fcb962b2d65dd62cc038fbbe0b,ingest-1.0,山东省教育招生考试院,https://www.sdzk.cn/NewsInfo.aspx?NewsID=6943,
综合,424,2190,372765,https://www.sdzk.cn/Floadup/file/20250625/6388646133710894671069456.xls,2025,2026-06-07,b04759698c8f6022628f2ee514c9181313f472fcb962b2d65dd62cc038fbbe0b,ingest-1.0,山东省教育招生考试院,https://www.sdzk.cn/NewsInfo.aspx?NewsID=6943,
综合,423,2157,374922,https://www.sdzk.cn/Floadup/file/20250625/6388646133710894671069456.xls,2025,2026-06-07,b04759698c8f6022628f2ee514c9181313f472fcb962b2d65dd62cc038fbbe0b,ingest-1.0,山东省教育招生考试院,https://www.sdzk.cn/NewsInfo.aspx?NewsID=6943,
综合,422,2284,377206,https://www.sdzk.cn/Floadup/file/20250625/6388646133710894671069456.xls,2025,2026-06-07,b04759698c8f6022628f2ee514c9181313f472fcb962b2d65dd62cc038fbbe0b,ingest-1.0,山东省教育招生考试院,https://www.sdzk.cn/NewsInfo.aspx?NewsID=6943,
综合,421,2275,379481,https://www.sdzk.cn/Floadup/file/20250625/6388646133710894671069456.xls,2025,2026-06-07,b04759698c8f6022628f2ee514c9181313f472fcb962b2d65dd62cc038fbbe0b,ingest-1.0,山东省教育招生考试院,https://www.sdzk.cn/NewsInfo.aspx?NewsID=6943,
综合,420,2173,381654,https://www.sdzk.cn/Floadup/file/20250625/6388646133710894671069456.xls,2025,2026-06-07,b04759698c8f6022628f2ee514c9181313f472fcb962b2d65dd62cc038fbbe0b,ingest-1.0,山东省教育招生考试院,https://www.sdzk.cn/NewsInfo.aspx?NewsID=6943,
综合,419,2141,383795,https://www.sdzk.cn/Floadup/file/20250625/6388646133710894671069456.xls,2025,2026-06-07,b04759698c8f6022628f2ee514c9181313f472fcb962b2d65dd62cc038fbbe0b,ingest-1.0,山东省教育招生考试院,https://www.sdzk.cn/NewsInfo.aspx?NewsID=6943,
综合,418,2183,385978,https://www.sdzk.cn/Floadup/file/20250625/6388646133710894671069456.xls,2025,2026-06-07,b04759698c8f6022628f2ee514c9181313f472fcb962b2d65dd62cc038fbbe0b,ingest-1.0,山东省教育招生考试院,https://www.sdzk.cn/NewsInfo.aspx?NewsID=6943,
综合,417,2121,388099,https://www.sdzk.cn/Floadup/file/20250625/6388646133710894671069456.xls,2025,2026-06-07,b04759698c8f6022628f2ee514c9181313f472fcb962b2d65dd62cc038fbbe0b,ingest-1.0,山东省教育招生考试院,https://www.sdzk.cn/NewsInfo.aspx?NewsID=6943,
综合,416,2166,390265,https://www.sdzk.cn/Floadup/file/20250625/6388646133710894671069456.xls,2025,2026-06-07,b04759698c8f6022628f2ee514c9181313f472fcb962b2d65dd62cc038fbbe0b,ingest-1.0,山东省教育招生考试院,https://www.sdzk.cn/NewsInfo.aspx?NewsID=6943,
综合,415,2123,392388,https://www.sdzk.cn/Floadup/file/20250625/6388646133710894671069456.xls,2025,2026-06-07,b04759698c8f6022628f2ee514c9181313f472fcb962b2d65dd62cc038fbbe0b,ingest-1.0,山东省教育招生考试院,https://www.sdzk.cn/NewsInfo.aspx?NewsID=6943,
